"LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","MasVnrArea","TotalBsmtSF","1stFlrSF","2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","Fireplaces","GarageCars","PoolArea","SalePrice"
55,10594,5,5,1926,0,768,789,0,0,0,0,1,0,2,1,0,1,0,96500
54,7223,5,5,1926,0,1290,1422,0,0,0,0,1,0,3,1,0,1,0,136500
51,6821,6,7,1921,0,651,759,539,0,0,0,2,0,2,1,1,1,0,146500
60,7200,5,7,1937,252,731,981,787,0,1,0,1,1,3,1,2,1,0,175000
63,4000,7,8,1930,0,531,567,531,0,1,0,1,0,2,1,1,1,0,148500
53,6720,6,7,1921,0,585,851,585,0,0,0,1,0,3,1,1,1,0,141500
55,7642,7,8,1918,0,912,912,514,0,0,0,1,1,3,1,1,1,0,189950
53,7155,6,8,1926,0,686,686,775,0,0,0,1,0,3,1,1,1,0,135000
53,7128,7,5,1941,0,918,918,728,0,0,0,2,0,4,1,2,1,0,164000
40,4280,5,6,1913,0,440,694,0,0,0,0,1,0,2,1,1,1,0,90350
53,5362,5,6,1910,0,661,661,589,0,0,0,2,0,3,1,1,2,0,139000
50,6305,5,7,1938,0,920,954,0,0,0,0,1,0,2,1,1,1,0,119750
82,7136,6,6,1946,423,979,979,979,0,0,0,2,0,4,2,0,2,0,145000
82,6270,5,6,1949,0,1001,1001,1001,0,0,0,2,0,4,2,0,3,0,145000
60,7230,7,7,1927,0,851,867,851,0,0,0,2,1,4,1,1,2,0,238000
126,13108,5,5,1951,0,0,1226,0,0,0,0,1,1,2,1,1,2,0,153500
86,22420,6,6,1918,0,1370,1370,1254,0,1,0,2,1,4,1,1,3,0,239000
78,12168,8,6,1934,0,965,1940,1254,0,0,0,2,1,4,1,2,2,0,359100
110,7810,4,6,1930,0,930,1230,525,0,0,0,2,0,4,1,1,1,0,188000
,11275,6,7,1932,480,854,1096,895,0,0,0,1,1,3,1,1,2,0,220000
79,6221,5,5,1941,0,728,760,595,0,0,0,2,0,3,1,0,2,0,140000
70,10570,8,8,1932,0,853,1549,1178,0,0,0,2,1,3,1,2,2,0,315000
61,7259,6,8,1945,0,1028,1436,884,0,1,0,2,1,3,1,1,1,0,259500
110,14442,6,7,1957,106,1477,1839,0,0,1,0,2,0,3,1,2,2,0,257500
75,13125,7,6,1940,0,800,960,780,0,0,0,1,1,3,1,2,1,0,219500
,21000,6,5,1953,184,1809,2259,0,0,1,0,2,0,3,1,2,2,0,217000
,25485,6,4,1960,423,1560,1560,0,0,0,0,1,1,3,1,3,2,0,201000
,21579,6,6,1968,0,1488,1488,0,0,0,1,2,0,3,1,2,2,0,215000
24,1782,6,6,1980,0,516,529,516,0,0,0,1,0,2,1,1,2,0,123900
,17871,4,5,1995,0,1680,1680,0,0,0,0,2,0,4,1,0,2,0,170000
35,3907,8,5,1988,0,1004,1020,0,0,1,0,1,0,1,1,0,2,0,200000
,20693,7,5,1971,652,1696,1696,0,0,0,0,2,0,3,1,2,2,0,198000
,32668,6,3,1957,,2035,2515,0,0,1,0,3,0,4,2,2,2,0,200624
70,18044,8,5,1986,0,279,2726,0,0,0,0,2,1,2,1,1,2,228,315000
85,8500,5,7,1919,0,793,997,520,0,0,0,2,0,3,1,0,0,0,115000
50,7000,6,7,1940,0,720,720,495,0,0,0,1,0,3,1,0,2,0,141000
50,5000,5,6,1941,0,720,803,0,0,0,0,1,0,2,1,0,2,0,87000
50,7288,5,7,1925,0,936,936,665,0,0,0,2,0,3,1,0,0,0,129850
50,6060,4,5,1939,0,732,772,351,0,0,0,1,0,3,1,0,1,0,100000
50,9060,5,6,1923,0,859,942,886,0,0,0,2,0,3,1,0,,0,150909
46,3672,5,7,1922,0,816,816,0,0,0,0,1,0,2,1,0,1,0,75200
59,8263,6,5,1920,0,1012,1012,0,0,0,0,1,0,2,1,1,1,0,118400
60,8967,5,2,1920,0,961,1077,0,0,0,0,1,0,2,1,0,1,0,67000
75,13710,5,5,1950,0,910,910,648,0,0,0,1,1,4,1,0,1,0,152000
64,11067,2,4,1939,0,0,640,0,205,0,0,1,0,1,1,0,1,0,68104
75,8250,5,6,1895,0,957,1034,957,0,0,0,2,0,4,2,0,0,0,119600
65,6565,4,6,1957,0,1073,1073,0,0,1,0,1,0,3,1,0,2,0,140000
60,6060,5,9,1930,0,837,1001,0,0,0,0,1,0,2,1,0,1,0,124900
59,5568,8,5,2006,473,1573,1625,0,0,1,1,2,0,2,1,1,2,0,375000
44,4750,8,5,2006,481,1573,1625,0,0,1,1,2,0,2,1,1,2,0,235000
,12150,6,6,1979,0,1001,1299,0,0,1,0,2,0,2,1,1,2,0,183500
,7540,6,6,1978,0,888,912,0,0,1,0,1,0,2,1,1,2,0,156000
71,9187,6,5,1983,0,1084,1080,0,0,0,0,1,1,3,1,0,2,0,134000
80,10000,5,5,2002,166,1441,1392,0,0,0,0,2,0,3,1,1,3,0,215000
44,12864,7,5,2002,0,1409,1409,0,0,1,0,1,1,1,1,1,2,0,245000
,9928,7,5,1991,0,1454,1478,0,0,1,0,2,0,3,1,1,2,0,210000
,8750,7,6,1975,50,852,918,0,0,0,1,1,0,3,0,0,1,0,148000
82,8410,6,6,1974,0,970,1026,0,0,1,0,1,0,2,1,1,2,0,143000
46,4054,7,6,1987,352,1501,1501,0,0,1,0,2,0,2,1,2,2,0,244000
,9763,7,5,1998,239,1502,1502,0,0,1,0,1,1,1,1,1,1,0,330000
115,16905,5,6,1959,0,1350,1328,0,0,0,1,1,1,2,1,2,1,0,170000
149,19958,6,8,1958,1224,585,2279,0,0,0,0,2,1,4,1,1,2,0,257000
67,8368,7,5,2006,0,1689,1689,0,0,0,0,2,0,3,1,0,2,0,231713
68,8298,8,5,2006,,1546,1564,0,0,0,0,2,0,2,1,1,2,0,267300
64,9037,8,5,2006,32,1476,1484,0,0,0,0,2,0,2,1,1,2,0,265900
89,10991,8,5,2007,80,1571,1571,0,0,0,0,2,0,3,1,1,3,0,239000
67,10656,8,5,2006,274,1638,1646,0,0,0,0,2,0,3,1,1,3,0,248900
42,10331,7,7,1985,0,1265,1240,0,0,0,1,2,0,3,1,0,2,0,174000
44,13758,7,5,1990,117,1156,1187,530,0,0,0,2,1,3,1,1,2,0,187500
,9303,6,5,1996,42,872,888,868,0,1,0,2,1,3,1,0,2,0,204000
,6718,8,5,2001,86,1267,1312,0,0,0,0,2,0,2,1,0,2,0,180500
73,9590,7,5,2003,442,868,1146,0,0,1,0,2,0,3,1,1,2,0,187500
80,11305,8,5,2002,886,1922,1922,0,0,1,0,2,0,2,1,1,3,0,282000
,7777,6,5,1996,203,1491,1491,0,0,0,0,2,0,3,1,1,2,0,178000
85,14536,8,5,2002,236,1616,1629,0,0,1,0,2,0,3,1,1,3,0,270000
,11800,7,5,2003,94,1122,1146,1340,0,1,0,3,1,5,1,1,2,0,279900
50,35133,5,4,1963,226,1572,1572,0,0,1,0,1,1,3,1,2,3,0,186700
93,15306,8,5,2006,100,1732,1776,0,0,1,0,2,0,3,1,1,3,0,283463
85,12633,10,5,2006,242,1824,1824,0,0,0,0,2,0,3,1,1,3,0,392000
88,12665,8,5,2005,245,1094,1133,1349,0,0,0,2,1,4,1,1,3,0,281213
70,8402,5,5,2007,0,1120,1120,0,0,0,0,1,0,3,1,0,0,0,147000
200,43500,3,5,1953,0,0,2034,0,0,0,0,1,0,2,1,0,4,561,130000
62,6710,6,5,1996,134,920,936,0,0,2,0,0,1,0,1,0,2,0,140000
94,25286,4,5,1963,0,1064,1040,0,0,1,0,1,0,3,1,0,2,0,132250
100,25000,5,4,1967,0,1632,1632,0,0,0,0,2,0,4,2,0,2,0,143000
,32463,4,4,1961,149,1249,1622,0,0,1,0,1,0,3,1,1,4,0,168000
44,4224,5,7,1976,0,1040,1060,0,0,1,0,1,0,3,1,1,2,0,129900
44,4224,5,5,1976,0,1142,1142,0,0,1,0,1,1,3,1,1,2,0,134000
21,1504,4,4,1972,0,546,546,546,0,0,0,1,1,3,1,0,1,0,85500
,1533,4,5,1970,0,530,530,462,0,1,0,1,0,2,1,0,1,0,106500
21,1495,4,6,1970,189,546,546,546,0,0,0,1,1,3,1,0,0,0,93900
21,2001,4,5,1970,80,546,546,546,0,0,0,1,1,3,1,0,1,0,75000
21,1936,4,6,1970,0,630,630,0,0,1,0,1,0,1,1,0,0,0,84500
21,1890,4,3,1976,0,546,546,546,0,0,0,1,1,3,1,0,1,0,75190
,11333,6,5,1976,0,1029,1062,0,0,1,0,1,0,3,1,2,2,0,146800
72,9129,5,5,1977,144,923,1008,0,0,1,0,1,0,1,1,1,2,0,153500
,15957,6,6,1977,0,1244,1356,0,0,2,0,2,0,3,1,1,2,0,188000
61,33983,5,6,1977,0,1160,1676,0,0,1,0,1,1,3,1,2,2,0,196000
68,8286,5,7,1977,0,716,716,716,0,1,0,1,1,3,1,1,2,0,157000
50,6723,5,7,1971,0,796,796,0,0,0,1,1,0,2,1,0,0,0,138000
54,7244,5,7,1970,0,768,768,0,0,1,0,1,0,2,1,0,2,0,129500
124,27697,4,3,1961,198,1396,1608,0,0,0,0,1,0,3,1,0,1,0,80000
69,7599,4,6,1982,0,845,845,0,0,1,0,1,0,2,1,0,2,0,129500
,11000,5,6,1976,0,1090,1178,0,0,1,0,1,1,3,1,0,2,0,135000
76,8314,5,7,1982,0,816,816,0,0,0,0,1,0,2,1,0,1,0,124500
65,11625,5,7,1983,0,816,816,0,0,1,0,1,0,2,1,0,1,0,139000
63,10712,5,5,1991,0,974,974,0,0,0,0,1,0,3,1,0,0,0,93500
62,10447,5,6,1984,0,864,887,0,0,0,1,1,0,3,1,0,1,0,124500
,11027,6,5,1954,28,1178,1293,0,0,1,0,2,0,2,1,0,2,0,149900
85,10533,6,6,1956,244,1008,1024,0,0,1,0,1,0,2,1,2,1,0,157500
,11765,5,5,1957,302,1617,1797,0,0,0,0,1,1,3,1,1,3,0,169000
,39384,6,6,1957,902,1705,1390,0,0,1,0,1,1,1,1,2,2,0,252000
90,11727,7,6,1969,434,1851,1851,0,0,0,0,2,0,3,1,1,2,0,192100
60,8238,6,5,1997,0,813,813,712,0,1,0,2,1,3,1,1,2,0,183500
,13006,7,5,1997,285,964,993,1243,0,0,0,2,1,4,1,1,2,0,222000
,13041,6,5,1995,0,781,781,890,0,0,0,2,1,3,1,1,2,0,170000
,13031,6,5,1995,0,691,691,807,0,0,0,2,1,3,1,1,2,0,187500
54,9783,6,5,1996,0,821,821,955,0,0,0,2,1,3,1,1,2,0,202000
70,11207,6,5,1997,0,802,802,709,0,1,0,2,1,3,1,1,2,0,185000
134,19378,7,5,2005,456,1392,1392,1070,0,1,0,2,1,4,1,1,2,0,320000
50,14859,7,5,2006,27,1670,1670,0,0,0,0,2,0,3,1,1,3,0,240000
50,13128,8,5,2005,216,1074,1074,990,0,0,0,2,1,4,1,1,2,0,250000
72,10463,8,5,2005,0,893,901,900,0,0,0,2,1,3,1,1,3,0,239900
42,13751,7,5,2005,248,1700,1700,512,0,1,0,2,1,3,1,1,3,0,309000
168,23257,7,5,2006,0,868,887,1134,0,0,0,2,1,3,1,1,2,0,274725
68,13108,8,5,1994,0,2062,2079,608,0,0,0,2,1,4,1,0,2,0,270000
,8076,6,6,1993,112,1160,1169,0,0,0,1,2,0,3,1,1,2,0,183500
,7685,6,5,1993,112,697,697,804,0,0,0,2,1,3,1,1,2,0,165600
63,9084,7,5,1998,0,935,955,677,0,0,0,2,1,3,1,1,2,0,176500
30,3701,8,5,1987,0,1191,1204,0,0,0,0,2,0,2,1,0,2,0,130000
44,5306,7,7,1987,0,1064,1064,703,0,1,0,2,0,2,1,1,2,0,239000
,6563,8,5,1985,0,1742,1742,0,0,1,0,2,0,2,1,1,2,0,275000
59,16023,9,5,2005,600,1398,1414,1384,0,1,0,3,1,3,1,1,3,0,457347
60,18062,10,5,2006,662,1528,1528,1862,0,0,0,3,1,5,1,1,3,0,545224
63,12292,9,5,2006,184,1094,1102,1371,0,0,0,2,1,4,1,1,3,0,356383
85,16056,9,5,2005,208,1992,1992,876,0,0,0,3,1,4,1,1,3,0,556581
82,12438,8,5,2006,466,1234,1264,1312,0,0,0,2,1,4,1,1,3,0,361919
82,16052,10,5,2006,734,1850,1850,848,0,1,0,2,1,4,1,1,3,0,535000
92,15922,9,5,2005,550,1390,1390,1405,0,0,0,3,1,4,1,1,3,0,401179
66,13682,10,5,2006,1031,1410,1426,1519,0,0,0,3,1,3,1,1,3,0,438780
,14762,5,6,1948,0,0,1547,720,53,0,0,2,0,2,1,1,2,0,169000
100,34650,5,5,1955,0,1056,1056,0,0,1,0,1,0,3,1,0,2,0,145000
60,8147,9,5,2005,230,1714,1714,0,0,1,0,2,0,2,1,1,2,0,318000
69,11302,8,5,2005,238,1814,1826,0,0,1,0,2,0,3,1,1,3,0,319000
90,18261,9,5,2005,420,1910,2000,0,0,1,0,2,1,3,1,2,3,0,470000
91,14145,7,7,1984,0,1208,1621,0,0,1,0,2,0,3,1,0,2,0,202500
,13837,7,5,1988,178,1204,1377,806,0,0,0,2,1,4,1,0,3,0,229000
,16659,7,7,1977,34,795,1468,795,0,1,0,2,1,3,1,1,2,0,235000
,18800,6,5,1976,120,796,790,784,0,1,0,2,1,3,1,1,2,0,190000
,10464,6,6,1980,130,988,1102,0,0,1,0,1,0,2,1,1,2,0,169000
80,10400,7,5,1988,102,1845,1872,0,0,0,1,2,0,3,1,1,2,0,241500
81,10530,7,5,1978,68,945,945,912,0,0,0,2,1,4,1,1,2,0,188900
79,10240,6,6,1980,157,1686,1686,0,0,1,0,2,0,3,1,1,2,0,207500
80,16692,7,5,1978,184,1392,1392,1392,0,1,0,3,1,5,1,2,2,519,250000
85,11475,6,6,1975,0,713,811,741,0,1,0,2,1,3,1,1,2,0,179900
,9927,7,5,1976,252,1047,1083,0,0,1,0,1,0,2,1,1,2,0,172000
75,9512,7,5,2005,0,960,960,1358,0,1,0,2,1,3,1,1,2,0,294323
81,10530,6,6,1975,248,675,1109,766,0,0,0,3,0,3,1,1,2,0,184500
78,10140,5,6,1975,0,1056,1074,0,0,1,0,1,1,3,1,0,2,0,153500
78,10140,7,5,1976,0,832,832,832,0,0,0,2,1,4,1,1,2,0,162900
78,10140,6,6,1974,99,1040,1309,0,0,1,0,1,1,3,1,1,2,648,181000
80,10000,6,6,1974,176,1103,1103,0,0,0,0,2,0,3,1,0,2,0,155000
,15870,5,5,1969,0,1096,1096,0,0,1,0,1,0,3,1,0,1,0,138800
71,9353,4,5,1970,0,864,864,0,0,0,0,1,0,3,1,0,1,0,116050
,8125,4,4,1971,0,858,858,0,0,0,0,1,0,3,1,0,0,0,88000
60,7200,4,4,1971,0,864,874,0,0,0,1,1,0,3,1,0,2,0,97500
26,8773,6,5,2002,0,1487,1419,0,0,1,0,2,0,2,1,0,2,0,190000
24,2760,6,5,1973,514,525,525,567,0,0,0,1,1,3,1,0,2,0,105500
24,2160,5,6,1973,200,765,765,600,0,0,0,1,1,3,1,1,2,0,125500
21,1953,6,5,1973,408,483,483,504,0,0,0,1,1,2,1,0,1,0,83000
21,1890,6,7,1972,380,494,494,536,0,0,0,1,1,3,1,0,1,0,116000
21,1680,6,5,1971,236,672,672,546,0,0,0,1,1,3,1,0,0,0,91500
21,1680,6,7,1972,281,672,672,546,0,0,1,1,1,3,1,0,1,0,118000
21,1680,6,5,1972,504,483,483,465,0,0,0,1,1,2,1,0,1,0,89000
21,1680,6,5,1972,504,525,525,567,0,0,0,1,1,3,1,0,1,0,108000
21,1680,6,5,1972,297,483,483,504,0,0,0,1,1,2,1,1,1,0,94500
53,4043,6,5,1975,0,1069,1069,0,0,0,1,2,0,2,1,1,2,0,146300
65,7514,5,7,1967,0,943,1387,0,0,1,0,1,0,3,1,1,1,0,145000
68,7838,5,5,1967,0,864,900,0,0,1,0,1,0,3,1,1,1,0,123000
24,2280,7,7,1976,0,1055,1055,0,0,1,0,2,0,2,1,0,1,0,137500
24,2179,6,5,1976,0,855,855,601,0,0,0,2,1,3,1,1,2,0,144000
129,16737,9,5,2004,66,1980,1980,0,0,1,0,2,0,3,1,1,3,0,315000
72,16387,9,5,2006,215,1738,1738,851,0,1,0,2,1,4,1,1,3,0,412083
111,16259,9,5,2006,370,1249,1249,1347,0,0,0,3,1,4,1,0,3,0,342643
110,16163,8,5,2004,232,1618,1618,0,0,0,0,2,0,2,1,1,3,0,252000
107,13891,10,5,2006,,2076,2076,0,0,1,0,2,1,2,1,1,3,0,465000
108,12228,7,5,2006,206,1721,1740,0,0,0,0,2,0,4,1,0,3,0,293000
120,14780,9,5,2005,568,1868,1868,0,0,1,0,2,0,2,1,1,3,0,415000
98,16033,9,5,2004,378,1833,1850,0,0,1,0,2,0,3,1,1,3,0,326000
101,14215,8,5,2005,380,1158,1158,1218,0,0,0,3,1,4,1,1,3,0,325300
108,13418,8,5,2004,132,1117,1132,1320,0,0,0,3,1,4,1,1,3,0,309000
120,13975,9,5,2005,525,1090,1117,1089,0,0,0,2,1,4,1,1,3,0,300000
80,10240,8,5,2005,178,1030,1038,1060,0,0,0,2,1,3,1,1,3,0,275500
82,9942,9,5,2005,385,1606,1625,466,0,1,0,2,1,3,1,1,2,0,338500
85,11924,9,5,2005,286,1175,1182,1142,0,1,0,3,0,4,1,2,3,0,345000
103,12867,8,5,2005,,1209,1209,1044,0,0,0,2,1,3,1,1,2,0,344133
82,10672,8,5,2006,0,1054,1054,1335,0,0,0,2,1,4,1,1,3,0,298236
82,11643,8,5,2005,142,1524,1544,814,0,1,0,2,1,4,1,1,3,0,329900
90,12378,9,5,2003,0,1896,1944,0,0,1,0,2,0,3,1,3,3,0,360000
86,11065,8,5,2006,788,1085,1120,850,0,0,0,2,1,3,1,1,3,0,281000
121,13758,9,5,2005,430,1792,1792,0,0,1,0,2,0,2,1,1,3,0,372397
131,14828,9,5,2004,674,1780,1780,0,0,1,0,2,0,2,1,1,3,0,378000
72,11846,9,5,2003,562,1792,1792,0,0,1,0,2,0,2,1,1,3,0,374000
56,20431,9,5,2005,870,1848,1848,880,0,1,0,2,1,4,1,2,3,0,437154
74,10927,8,5,2005,280,1058,1058,846,0,1,0,2,1,3,1,1,2,0,275000
,13215,8,5,2004,112,1420,1426,488,0,1,0,2,1,3,1,1,3,0,279000
43,7052,7,5,2005,240,1364,1364,0,0,1,0,2,0,2,1,1,2,0,185850
48,5911,9,5,2005,278,1560,1565,0,0,1,0,2,0,2,1,1,2,0,282500
48,6955,7,5,2005,94,1368,1368,0,0,0,0,2,0,2,1,1,2,0,202500
40,6792,7,5,2005,94,1368,1368,0,0,0,0,2,0,2,1,1,2,0,202665
61,7740,9,5,2006,518,1686,1686,0,0,1,0,2,0,1,1,1,3,0,332200
48,6373,9,5,2006,572,1666,1666,0,0,1,0,2,0,2,1,1,2,0,310090
,3136,7,5,2003,163,1405,1405,0,0,0,0,2,0,2,1,1,2,0,171750
65,10237,6,5,2005,0,1316,1316,0,0,0,0,2,0,3,1,1,2,0,169990
65,10237,6,5,2005,0,728,728,728,0,0,0,2,1,3,1,1,2,0,170440
65,10237,7,5,2006,0,738,738,754,0,0,0,2,1,3,1,0,2,0,169985
58,17104,7,5,2006,0,654,664,832,0,1,0,2,1,3,1,1,2,0,179665
58,14054,7,5,2006,0,879,879,984,0,0,0,2,1,4,1,1,3,0,219210
102,11660,6,5,2006,0,1326,1326,0,0,0,0,2,0,3,1,0,2,0,174190
105,15578,6,5,2006,0,728,728,728,0,0,0,2,1,3,1,0,2,0,172785
96,11631,8,5,2004,236,1052,1052,1321,0,0,0,2,1,4,1,1,3,0,258000
75,9073,7,5,2006,0,738,738,754,0,0,0,2,1,3,1,0,2,0,185101
43,3087,7,5,2006,14,1220,1364,0,0,1,0,2,0,2,1,1,2,0,210250
,3196,7,5,2003,18,1374,1557,0,0,0,0,2,0,2,1,1,2,0,234000
,3196,8,5,2003,40,1273,1456,0,0,0,0,2,0,2,1,1,2,0,215000
,2938,7,5,2002,40,1368,1511,0,0,1,0,2,0,2,1,1,2,0,246990
,3072,7,5,2004,18,1375,1414,0,0,0,0,2,0,2,1,1,2,0,178740
,3072,7,5,2004,18,1365,1548,0,0,1,0,2,0,2,1,1,2,0,225000
43,3010,7,5,2005,16,1248,1248,0,0,0,0,2,0,2,1,0,2,0,167240
43,3010,7,5,2005,14,1142,1142,0,0,0,0,2,0,2,1,0,2,0,156820
43,3013,7,5,2005,145,1362,1506,0,0,0,0,2,0,2,1,1,2,0,213490
53,3982,8,5,2006,0,1520,1567,0,0,1,0,2,0,1,1,1,3,0,264561
53,4045,7,5,2006,45,1356,1500,0,0,1,0,2,0,2,1,1,3,0,246578
60,21930,5,5,2005,0,732,734,1104,0,0,0,2,1,4,1,1,2,0,192140
,7861,6,5,2002,0,783,807,702,0,1,0,2,1,3,1,1,2,0,183200
74,9056,8,5,2004,0,707,707,707,0,0,0,2,1,3,1,1,2,0,178000
59,9171,7,5,2004,0,848,848,750,0,0,0,2,1,3,1,1,2,0,201490
106,11194,8,5,2000,40,1406,1454,482,0,0,0,2,1,3,1,1,2,0,230500
63,7875,7,5,2003,0,783,807,702,0,0,0,2,1,3,1,1,2,0,180000
,8121,6,5,2000,0,953,953,711,0,0,0,2,1,3,1,1,2,0,172400
,8658,6,5,2000,0,982,1008,881,0,0,0,2,1,3,1,1,2,0,215000
,11214,7,5,1998,0,930,956,930,0,0,0,2,1,4,1,1,2,0,199900
58,10852,6,5,2000,0,959,959,712,0,1,0,2,1,3,1,1,2,0,173000
,12104,7,5,2006,0,1035,1082,1240,0,0,0,3,1,4,1,0,3,0,287602
66,8738,7,5,1999,302,975,1005,1286,0,0,0,2,1,4,1,1,2,0,230000
82,9452,8,5,1997,423,1396,1407,985,0,1,0,2,1,3,1,1,3,0,348000
84,9660,8,5,1998,242,1044,1079,897,0,1,0,2,1,3,1,1,3,0,286000
83,9545,8,5,2000,322,1160,1205,1029,0,1,0,2,1,3,1,1,3,0,300000
118,35760,10,5,1995,1378,1930,1831,1796,0,1,0,3,1,4,1,1,3,0,625000
,9233,9,5,2000,877,1540,1540,1315,0,1,0,2,1,4,1,1,3,0,405000
78,12011,8,5,1998,530,1086,1086,838,0,1,0,2,1,3,1,1,2,0,280000
93,12090,8,5,1998,650,1141,1165,1098,0,0,0,2,1,4,1,1,2,0,258000
83,10019,8,5,1995,397,1342,1358,1368,0,0,0,2,1,4,1,1,3,0,350000
114,17242,9,5,1993,738,1733,1933,1567,0,1,0,3,1,4,1,1,3,0,584500
,10236,8,5,1994,501,1290,1305,1189,0,1,0,2,1,4,1,1,3,0,321000
92,10120,8,5,1994,391,1165,1203,1323,0,1,0,2,1,4,1,1,3,0,290000
,12585,8,5,1993,420,1286,1565,1234,0,1,0,2,1,3,1,1,3,0,315000
75,12447,8,5,2005,192,1100,1116,848,0,0,0,2,1,3,1,1,2,0,252000
49,15218,8,5,2006,,1670,1670,0,0,1,0,2,1,2,1,1,3,0,336820
49,20896,8,5,2005,0,2077,2097,0,0,1,0,1,1,1,1,1,3,0,423000
85,10182,8,5,2006,420,1660,1660,0,0,1,0,2,0,3,1,1,2,0,290000
73,8688,7,5,2005,228,1616,1616,0,0,0,0,2,0,3,1,0,3,0,232000
85,10936,8,5,2006,60,1504,1504,0,0,0,0,2,0,3,1,0,2,0,199000
72,8640,8,5,2006,0,1278,1278,0,0,0,0,2,0,2,1,0,2,0,198600
100,13162,9,5,2006,0,2036,2036,604,0,1,0,3,1,3,1,1,3,0,405749
81,11216,8,5,2006,0,1489,1489,0,0,0,0,2,0,3,1,1,2,0,232600
84,10728,8,5,2006,0,1095,1095,844,0,0,0,2,1,3,1,1,3,0,266000
65,8125,7,5,2005,0,756,756,797,0,0,0,2,1,3,1,0,2,0,186500
65,8125,6,5,2005,0,858,858,858,0,0,0,2,1,3,1,0,2,0,200825
65,8125,7,5,2006,0,770,778,798,0,0,0,2,1,3,1,0,2,0,197000
60,7200,6,5,2006,68,1262,1262,0,0,0,0,2,0,2,1,0,2,0,185000
62,7500,7,5,2005,0,1257,1266,0,0,0,0,2,0,3,1,1,2,0,176000
60,7200,7,5,2006,0,1293,1301,0,0,1,0,2,0,2,1,1,2,0,187750
74,7733,6,5,2005,0,1142,1142,0,0,0,0,1,1,3,1,0,0,0,139500
91,11024,7,5,2005,118,1400,1400,0,0,0,0,2,0,3,1,0,2,0,186800
63,13072,6,5,2005,0,1131,1131,0,0,0,0,1,1,3,1,0,0,0,132000
63,13072,6,5,2005,0,1141,1141,0,0,0,0,1,1,3,1,0,2,0,142500
63,13072,6,5,2004,0,1158,1158,0,0,1,0,1,1,3,1,0,2,0,158000
65,7800,7,5,2005,172,891,891,795,0,0,0,2,1,3,1,0,2,0,184000
74,7632,7,5,2005,96,784,831,754,0,0,0,2,1,3,1,0,2,0,184900
70,8304,6,5,1997,0,941,941,896,0,0,0,2,1,3,1,0,2,0,187000
65,7153,6,5,1992,0,761,810,793,0,0,0,2,1,3,1,0,2,0,175900
70,9370,6,5,1992,0,836,844,887,0,1,0,2,1,3,1,0,2,0,248500
50,7175,6,5,1990,0,1398,1398,0,0,1,0,2,0,2,1,0,2,0,172000
50,7175,6,5,1991,0,1217,1217,0,0,0,0,2,0,2,1,0,2,0,151000
,9019,6,5,1994,0,636,636,684,0,0,0,2,1,3,1,0,2,0,150000
,8900,4,4,1966,0,1056,1056,0,0,1,0,1,0,2,1,0,1,0,107000
60,7800,5,5,1965,0,828,965,0,0,1,0,1,0,3,1,0,1,0,119900
70,9100,5,4,1962,51,988,988,0,0,1,0,1,0,3,1,0,2,0,129500
70,9100,5,5,1963,336,1728,1728,0,0,1,0,2,0,6,2,0,2,0,125000
68,8927,6,6,1977,0,0,1286,368,0,0,0,2,0,4,2,0,2,0,119500
,9240,5,6,1962,0,864,1211,0,0,0,0,1,0,2,1,1,2,0,144000
88,8471,6,7,1977,46,506,1212,0,0,1,0,1,0,3,1,1,2,0,151000
,9308,5,5,1965,0,984,984,0,0,0,0,1,0,3,1,0,1,0,126000
65,8450,5,6,1968,90,882,909,0,0,0,0,1,0,3,1,0,1,0,116000
,8638,5,6,1963,0,925,925,0,0,1,0,1,0,2,1,0,2,0,133500
,13052,5,6,1965,0,1024,1024,0,0,0,0,1,1,3,1,0,1,0,120875
,13526,5,6,1965,114,935,935,0,0,1,0,1,0,3,1,0,1,0,137000
,8020,5,6,1964,0,912,912,0,0,0,0,1,0,3,1,0,0,0,124000
65,6993,5,7,1961,0,912,1236,0,0,0,0,1,0,3,1,1,1,0,135000
,8789,5,6,1967,0,912,941,0,0,0,0,1,0,3,1,1,1,0,129200
100,14330,7,4,1974,145,1748,2151,495,0,1,2,2,0,3,1,4,2,800,260000
121,16059,8,5,1991,284,1288,1301,1116,0,0,0,2,1,4,1,1,2,0,260000
105,11025,8,5,1992,692,1334,1520,1306,0,1,0,2,1,3,1,3,3,0,334000
,14541,8,7,1993,0,1338,1352,1168,0,1,0,2,1,5,1,1,3,0,310000
,13346,7,5,1992,0,1095,1166,1129,0,1,0,2,1,4,1,1,2,0,268000
89,12461,8,5,1994,0,1624,1624,0,0,1,0,2,0,2,1,1,3,0,262000
34,3628,7,5,2004,0,1143,1143,0,0,0,0,1,1,1,1,1,2,0,176400
37,3316,8,5,2005,0,1247,1247,0,0,1,0,1,1,1,1,1,2,0,197000
30,3180,7,5,2005,0,600,520,600,80,0,0,2,1,2,1,0,2,0,151000
24,2544,7,5,2005,0,600,520,623,80,0,0,2,1,2,1,0,2,0,147400
24,2544,7,5,2005,0,600,520,623,80,0,0,2,1,2,1,0,2,0,149900
30,3180,7,5,2005,0,600,520,600,80,0,0,2,1,2,1,0,2,0,144152
